time_s,u89_1_pin1_v,u89_1_pin4_v,u89_1_signal_diff_v,u89_1_pin8_v,u89_1_pin10_v,u89_1_carrier_diff_v,u89_1_pin6_v,u89_1_pin12_v,u89_1_output_diff_v
9.679397956438e-05,6.882712818696e+00,6.783222006306e+00,9.949081239009e-02,1.003137297753e+01,1.001868391902e+01,1.268905850557e-02,1.275562565205e+01,1.277428255357e+01,-1.865690151414e-02
9.679597956438e-05,6.888085138949e+00,6.783231391795e+00,1.048537471541e-01,1.002928461249e+01,1.001871408480e+01,1.057052768414e-02,1.274841188440e+01,1.277352235335e+01,-2.511046894961e-02
9.679797956438e-05,6.893017321275e+00,6.783239940061e+00,1.097773812138e-01,1.002712677614e+01,1.001873436863e+01,8.392407504111e-03,1.274172202402e+01,1.277247614521e+01,-3.075412118195e-02
9.679997956438e-05,6.897487870968e+00,6.783247602355e+00,1.142402686129e-01,1.002491967315e+01,1.001874460080e+01,6.175072342030e-03,1.273574327714e+01,1.277116412838e+01,-3.542085124497e-02
9.680197956438e-05,6.901477592999e+00,6.783254338625e+00,1.182232543743e-01,1.002268399578e+01,1.001874470588e+01,3.939289897861e-03,1.273064329379e+01,1.276961240544e+01,-3.896911164471e-02
9.680397956438e-05,6.904969155617e+00,6.783260117736e+00,1.217090378810e-01,1.002044048598e+01,1.001873470294e+01,1.705783046861e-03,1.272656592924e+01,1.276785222843e+01,-4.128629918696e-02
9.680597956438e-05,6.907947660328e+00,6.783264917559e+00,1.246827427691e-01,1.001820996322e+01,1.001871470469e+01,-5.047414632600e-04,1.272362763547e+01,1.276591938412e+01,-4.229174865196e-02
9.680797956438e-05,6.910400228866e+00,6.783268725005e+00,1.271315038605e-01,1.001601290941e+01,1.001868491575e+01,-2.672006330879e-03,1.272191449400e+01,1.276385336868e+01,-4.193887467399e-02
9.680997956438e-05,6.912316510912e+00,6.783271535946e+00,1.290449749661e-01,1.001386947939e+01,1.001864562991e+01,-4.776150516921e-03,1.272147999768e+01,1.276169668236e+01,-4.021668467861e-02
9.681197956438e-05,6.913688289906e+00,6.783273355079e+00,1.304149348270e-01,1.001179910948e+01,1.001859722660e+01,-6.798117116182e-03,1.272234358034e+01,1.275949391837e+01,-3.715033802970e-02
9.681397956438e-05,6.914509931283e+00,6.783274195671e+00,1.312357356119e-01,1.000982051624e+01,1.001854016641e+01,-8.719650166379e-03,1.272448998481e+01,1.275729092695e+01,-3.280094214377e-02
9.681597956438e-05,6.914778003452e+00,6.783274079264e+00,1.315039241878e-01,1.000795133247e+01,1.001847498597e+01,-1.052365350051e-02,1.272786945778e+01,1.275513376582e+01,-2.726430803565e-02
9.681797956438e-05,6.914491669662e+00,6.783273035259e+00,1.312186344036e-01,1.000620810392e+01,1.001840229206e+01,-1.219418813832e-02,1.273239883963e+01,1.275306769427e+01,-2.066885463695e-02
9.681997956438e-05,6.913652321252e+00,6.783271100464e+00,1.303812207874e-01,1.000460596186e+01,1.001832275520e+01,-1.371679333933e-02,1.273796351419e+01,1.275113597847e+01,-1.317246427146e-02
9.682197956438e-05,6.912263916434e+00,6.783268318548e+00,1.289955978858e-01,1.000315863249e+01,1.001823710260e+01,-1.507847011281e-02,1.274442024560e+01,1.274937876496e+01,-4.958519359029e-03
9.682397956438e-05,6.910332623509e+00,6.783264739450e+00,1.270678840583e-01,1.000187815982e+01,1.001814611086e+01,-1.626795104491e-02,1.275160082035e+01,1.274783185456e+01,3.768965784401e-03
9.682597956438e-05,6.907867109886e+00,6.783260418728e+00,1.246066911587e-01,1.000077494530e+01,1.001805059825e+01,-1.727565294523e-02,1.275931645850e+01,1.274652563603e+01,1.279082246647e-02
9.682797956438e-05,6.904878193417e+00,6.783255416877e+00,1.216227765398e-01,9.999857534864e+00,1.001795141684e+01,-1.809388197459e-02,1.276736284862e+01,1.274548405994e+01,2.187878868000e-02
9.682997956438e-05,6.901379085005e+00,6.783249798605e+00,1.181292864003e-01,9.999132702463e+00,1.001784944452e+01,-1.871674205900e-02,1.277552570062e+01,1.274472389158e+01,3.080180904198e-02
9.683197956438e-05,6.897385046782e+00,6.783243632111e+00,1.141414146718e-01,9.998605308399e+00,1.001774557707e+01,-1.914026866777e-02,1.278358661355e+01,1.274425413591e+01,3.933247763623e-02
9.683397956438e-05,6.892913591912e+00,6.783236988334e+00,1.096766035785e-01,9.998278430576e+00,1.001764072023e+01,-1.936228965080e-02,1.279132910363e+01,1.274407582173e+01,4.725328189495e-02
9.683597956438e-05,6.887984148972e+00,6.783229940238e+00,1.047542087336e-01,9.998153289356e+00,1.001753578207e+01,-1.938249271574e-02,1.279854456410e+01,1.274418202047e+01,5.436254363718e-02
9.683797956438e-05,6.882618222744e+00,6.783222562088e+00,9.939566065628e-02,9.998229417742e+00,1.001743166553e+01,-1.920224778872e-02,1.280503799378e+01,1.274455822039e+01,6.047977339612e-02
9.683997956438e-05,6.876839064602e+00,6.783214928774e+00,9.362413582758e-02,9.998504636734e+00,1.001732926126e+01,-1.882462452831e-02,1.281063328360e+01,1.274518290882e+01,6.545037478086e-02
9.684197956438e-05,6.870671797955e+00,6.783207115152e+00,8.746468280257e-02,9.998975246230e+00,1.001722944082e+01,-1.825419459363e-02,1.281517793071e+01,1.274602842764e+01,6.914950306650e-02
9.684397956438e-05,6.864143094517e+00,6.783199195437e+00,8.094389907974e-02,9.999636028709e+00,1.001713305022e+01,-1.749702151569e-02,1.281854702127e+01,1.274706194802e+01,7.148507325417e-02
9.684597956438e-05,6.857281267773e+00,6.783191242620e+00,7.409002515206e-02,1.000048043992e+01,1.001704090379e+01,-1.656046387111e-02,1.282064640950e+01,1.274824659881e+01,7.239981068970e-02
9.684797956438e-05,6.850115955022e+00,6.783183327943e+00,6.693262707867e-02,1.000150061970e+01,1.001695377844e+01,-1.545315873572e-02,1.282141500070e+01,1.274954260901e+01,7.187239168560e-02
9.684997956438e-05,6.842678181993e+00,6.783175520390e+00,5.950266160266e-02,1.000268756554e+01,1.001687240818e+01,-1.418484263944e-02,1.282082612979e+01,1.275090848945e+01,6.991764034510e-02
9.685197956438e-05,6.835000050705e+00,6.783167886237e+00,5.183216446843e-02,1.000403113605e+01,1.001679747903e+01,-1.276634297904e-02,1.281888800705e+01,1.275230214213e+01,6.658586491959e-02
9.685397956438e-05,6.827114778289e+00,6.783160488606e+00,4.395428968271e-02,1.000552019905e+01,1.001672962417e+01,-1.120942511892e-02,1.281564327768e+01,1.275368192489e+01,6.196135279587e-02
9.685597956438e-05,6.819056390974e+00,6.783153387072e+00,3.590300390205e-02,1.000714262286e+01,1.001666941933e+01,-9.526796472590e-03,1.281116771816e+01,1.275500759238e+01,5.616012577835e-02
9.685797956438e-05,6.810859740242e+00,6.783146637269e+00,2.771310297286e-02,1.000888540014e+01,1.001661737848e+01,-7.731978341679e-03,1.280556815538e+01,1.275624114700e+01,4.932700837290e-02
9.685997956438e-05,6.802560203581e+00,6.783140290533e+00,1.941991304808e-02,1.001073463183e+01,1.001657394980e+01,-5.839317967379e-03,1.279897966524e+01,1.275734755194e+01,4.163211329561e-02
9.686197956438e-05,6.794193681195e+00,6.783134393548e+00,1.105928764660e-02,1.001267563637e+01,1.001653951186e+01,-3.863875486990e-03,1.279156215920e+01,1.275829534517e+01,3.326681403018e-02
9.686397956438e-05,6.785796304505e+00,6.783128988021e+00,2.667316484352e-03,1.001469293765e+01,1.001651437015e+01,-1.821432495170e-03,1.278349643187e+01,1.275905713287e+01,2.443929899976e-02
9.686597956438e-05,6.777404416762e+00,6.783124110360e+00,-5.719693597171e-03,1.001677037425e+01,1.001649875396e+01,2.716202923896e-04,1.277497978515e+01,1.275961000228e+01,1.536978287709e-02
9.686797956438e-05,6.769054290587e+00,6.783119791385e+00,-1.406550079821e-02,1.001889110594e+01,1.001649281366e+01,2.398292279860e-03,1.276622130530e+01,1.275993585109e+01,6.285454213591e-03
9.686997956438e-05,6.760782095932e+00,6.783116056052e+00,-2.233396012013e-02,1.002103773818e+01,1.001649661843e+01,4.541119751279e-03,1.275743690479e+01,1.276002166723e+01,-2.584762443540e-03
9.687197956438e-05,6.752623628237e+00,6.783112923210e+00,-3.048929497376e-02,1.002319236072e+01,1.001651015461e+01,6.682206112659e-03,1.274884420174e+01,1.275985976392e+01,-1.101556217705e-02
9.687397956438e-05,6.744614267277e+00,6.783110405389e+00,-3.849613811222e-02,1.002533669986e+01,1.001653332455e+01,8.803375309540e-03,1.274065734245e+01,1.275944798700e+01,-1.879064455075e-02
9.687597956438e-05,6.736788717735e+00,6.783108508637e+00,-4.631979090273e-02,1.002745219825e+01,1.001656594627e+01,1.088625198698e-02,1.273308183752e+01,1.275878989445e+01,-2.570805692528e-02
9.687797956438e-05,6.729180962510e+00,6.783107232401e+00,-5.392626989082e-02,1.002952020205e+01,1.001660775380e+01,1.291244824160e-02,1.272630951670e+01,1.275789489763e+01,-3.158538092644e-02
9.687997956438e-05,6.721824017645e+00,6.783106569471e+00,-6.128255182596e-02,1.003152208450e+01,1.001665839839e+01,1.486368610605e-02,1.272051367941e+01,1.275677834866e+01,-3.626466924704e-02
9.688197956438e-05,6.714749883596e+00,6.783106505985e+00,-6.835662238923e-02,1.003343946730e+01,1.001671745045e+01,1.672201685481e-02,1.271584455649e+01,1.275546153230e+01,-3.961697580995e-02
9.688397956438e-05,6.707989316446e+00,6.783107021522e+00,-7.511770507587e-02,1.003525438250e+01,1.001678440247e+01,1.846998003011e-02,1.271242517695e+01,1.275397153265e+01,-4.154635569402e-02
9.688597956438e-05,6.701571780403e+00,6.783108089254e+00,-8.153630885081e-02,1.003694951834e+01,1.001685867273e+01,2.009084560595e-02,1.271034777209e+01,1.275234091354e+01,-4.199314144719e-02
9.688797956438e-05,6.695525237021e+00,6.783109676204e+00,-8.758443918309e-02,1.003850840436e+01,1.001693960987e+01,2.156879448565e-02,1.270967082694e+01,1.275060718914e+01,-4.093636219663e-02
9.688997956438e-05,6.689876101806e+00,6.783111743578e+00,-9.323564177207e-02,1.003991566278e+01,1.001702649823e+01,2.288916455173e-02,1.271041691810e+01,1.274881203442e+01,-3.839511632070e-02
9.689197956438e-05,6.684649052862e+00,6.783114247188e+00,-9.846519432552e-02,1.004115719315e+01,1.001711856400e+01,2.403862915641e-02,1.271257144168e+01,1.274700025143e+01,-3.442880974841e-02
9.689397956438e-05,6.679866994067e+00,6.783117137955e+00,-1.032501438870e-01,1.004222040344e+01,1.001721498198e+01,2.500542146537e-02,1.271608234350e+01,1.274521848452e+01,-2.913614101826e-02
9.689597956438e-05,6.675550884328e+00,6.783120362492e+00,-1.075694781635e-01,1.004309436685e+01,1.001731488304e+01,2.577948380710e-02,1.272086090772e+01,1.274351376233e+01,-2.265285460449e-02
9.689797956438e-05,6.671719709564e+00,6.783123863751e+00,-1.114041541878e-01,1.004377000689e+01,1.001741736206e+01,2.635264482518e-02,1.272678364496e+01,1.274193190991e+01,-1.514826495453e-02
9.689997956438e-05,6.668390311657e+00,6.783127581599e+00,-1.147372699417e-01,1.004423990909e+01,1.001752148662e+01,2.671842246525e-02,1.273369394096e+01,1.274052146542e+01,-6.827524461380e-03
9.690197956438e-05,6.665580105913e+00,6.783131457663e+00,-1.175513517492e-01,1.004450153667e+01,1.001762631962e+01,2.687521705557e-02,1.274140933484e+01,1.273928910174e+01,2.120233095591e-03
9.690397956438e-05,6.663294952909e+00,6.783135425436e+00,-1.198404725274e-01,1.004454693554e+01,1.001773088993e+01,2.681604560544e-02,1.274972723281e+01,1.273830443602e+01,1.142279679371e-02
9.690597956438e-05,6.661549891413e+00,6.783139416957e+00,-1.215895255441e-01,1.004437858771e+01,1.001783421703e+01,2.654437067905e-02,1.275842318371e+01,1.273760887390e+01,2.081430981204e-02
9.690797956438e-05,6.660351051928e+00,6.783143369656e+00,-1.227923177279e-01,1.004399790457e+01,1.001793535712e+01,2.606254744284e-02,1.276725953205e+01,1.273718630455e+01,3.007322749950e-02
9.690997956438e-05,6.659705810813e+00,6.783147220568e+00,-1.234414097551e-01,1.004340776446e+01,1.001803337778e+01,2.537438668737e-02,1.277599646836e+01,1.273705780765e+01,3.893866071163e-02
9.691197956438e-05,6.659616218430e+00,6.783150909759e+00,-1.235346913292e-01,1.004261455742e+01,1.001812737356e+01,2.448718386061e-02,1.278439620484e+01,1.273721828774e+01,4.717791709284e-02
9.691397956438e-05,6.660082270578e+00,6.783154377207e+00,-1.230721066291e-01,1.004162495063e+01,1.001821647349e+01,2.340847714045e-02,1.279222961660e+01,1.273766957136e+01,5.456004524256e-02
9.691597956438e-05,6.661103101002e+00,6.783157567114e+00,-1.220544661118e-01,1.004044914846e+01,1.001829984992e+01,2.214929853947e-02,1.279928182845e+01,1.273839541620e+01,6.088641225016e-02
9.691797956438e-05,6.662673447169e+00,6.783160427132e+00,-1.204869799629e-01,1.003909789144e+01,1.001837672969e+01,2.072116174284e-02,1.280535795717e+01,1.273937620721e+01,6.598174996376e-02
9.691997956438e-05,6.664787582922e+00,6.783162909174e+00,-1.183753262525e-01,1.003758447299e+01,1.001844639931e+01,1.913807368004e-02,1.281028852279e+01,1.274058513249e+01,6.970339029900e-02
9.692197956438e-05,6.667435597876e+00,6.783164970130e+00,-1.157293722538e-01,1.003592294523e+01,1.001850821342e+01,1.741473180573e-02,1.281393360346e+01,1.274198985682e+01,7.194374663149e-02
9.692397956438e-05,6.670606840131e+00,6.783166572016e+00,-1.125597318848e-01,1.003412931416e+01,1.001856160041e+01,1.556771374934e-02,1.281618646860e+01,1.274355444691e+01,7.263202168668e-02
9.692597956438e-05,6.674286918470e+00,6.783167682684e+00,-1.088807642139e-01,1.003222017178e+01,1.001860606830e+01,1.361410347962e-02,1.281697604820e+01,1.274523940396e+01,7.173664424393e-02
9.692797956438e-05,6.678460489163e+00,6.783168275881e+00,-1.047077867189e-01,1.003021364569e+01,1.001864120930e+01,1.157243639048e-02,1.281626859205e+01,1.274700380055e+01,6.926479150305e-02
9.692997956438e-05,6.683108861278e+00,6.783168331739e+00,-1.000594704607e-01,1.002812814780e+01,1.001866670376e+01,9.461444045840e-03,1.281406824069e+01,1.274880553103e+01,6.526270966086e-02
9.693197956438e-05,6.688212325602e+00,6.783167836788e+00,-9.495551118564e-02,1.002598323107e+01,1.001868232292e+01,7.300908150111e-03,1.281041673504e+01,1.275060303987e+01,5.981369517054e-02
9.693397956438e-05,6.693748166461e+00,6.783166784232e+00,-8.941861777136e-02,1.002379840518e+01,1.001868793101e+01,5.110474169330e-03,1.280539212812e+01,1.275235565118e+01,5.303647694440e-02
9.693597956438e-05,6.699692694482e+00,6.783165173896e+00,-8.347247941373e-02,1.002159391534e+01,1.001868348603e+01,2.910429308331e-03,1.279910671848e+01,1.275402497639e+01,4.508174208951e-02
9.693797956438e-05,6.706019536445e+00,6.783163012313e+00,-7.714347586757e-02,1.001938963355e+01,1.001866903982e+01,7.205937258803e-04,1.279170412415e+01,1.275557515820e+01,3.612896595150e-02
9.693997956438e-05,6.712701464899e+00,6.783160312573e+00,-7.045884767413e-02,1.001720575477e+01,1.001864473690e+01,-1.438982124640e-03,1.278335572558e+01,1.275697405091e+01,2.638167466973e-02
9.694197956438e-05,6.719708894170e+00,6.783157094258e+00,-6.344820008808e-02,1.001506177324e+01,1.001861081258e+01,-3.549039348290e-03,1.277425642363e+01,1.275819336108e+01,1.606306255217e-02
9.694397956438e-05,6.727011556010e+00,6.783153383172e+00,-5.614182716140e-02,1.001297709829e+01,1.001856758990e+01,-5.590491610409e-03,1.276461994168e+01,1.275920966678e+01,5.410274903388e-03
9.694597956438e-05,6.734577161420e+00,6.783149211139e+00,-4.857204971917e-02,1.001097011900e+01,1.001851547590e+01,-7.545356898110e-03,1.275467363812e+01,1.276000448683e+01,-5.330848704540e-03
9.694797956438e-05,6.742372948760e+00,6.783144615621e+00,-4.077166686108e-02,1.000905875031e+01,1.001845495683e+01,-9.396206524810e-03,1.274465305582e+01,1.276056516451e+01,-1.591210869125e-02
9.694997956438e-05,6.750364486516e+00,6.783139639387e+00,-3.277515287151e-02,1.000725958671e+01,1.001838659293e+01,-1.112700622053e-02,1.273479619793e+01,1.276088485681e+01,-2.608865887234e-02
9.695197956438e-05,6.758517109312e+00,6.783134330026e+00,-2.461722071403e-02,1.000558839440e+01,1.001831101214e+01,-1.272261773696e-02,1.272533775952e+01,1.276096323531e+01,-3.562547579173e-02
9.695397956438e-05,6.766794844049e+00,6.783128739511e+00,-1.633389546146e-02,1.000405935549e+01,1.001822890367e+01,-1.416954817986e-02,1.271650333371e+01,1.276080630749e+01,-4.430297378155e-02
9.695597956438e-05,6.775161743922e+00,6.783122923620e+00,-7.961179697789e-03,1.000268552426e+01,1.001814101074e+01,-1.545548647399e-02,1.270850382936e+01,1.276042681646e+01,-5.192298710478e-02
9.695797956438e-05,6.783580923864e+00,6.783116941420e+00,4.639824440380e-04,1.000147816456e+01,1.001804812320e+01,-1.656995863818e-02,1.270153014713e+01,1.275984375559e+01,-5.831360845255e-02
9.695997956438e-05,6.792015799931e+00,6.783110854623e+00,8.904945307954e-03,1.000044718807e+01,1.001795106977e+01,-1.750388170338e-02,1.269574835160e+01,1.275908233838e+01,-6.333398678158e-02
9.696197956438e-05,6.800429221799e+00,6.783104727016e+00,1.732449478336e-02,9.999600587186e+00,1.001785071023e+01,-1.825012303901e-02,1.269129539732e+01,1.275817310218e+01,-6.687770486263e-02
9.696397956438e-05,6.808784623291e+00,6.783098623787e+00,2.568599950414e-02,9.998944869466e+00,1.001774792741e+01,-1.880305794267e-02,1.268827562430e+01,1.275715140222e+01,-6.887577792875e-02
9.696597956438e-05,6.817045240752e+00,6.783092610937e+00,3.395262981529e-02,9.998484584713e+00,1.001764361945e+01,-1.915903473931e-02,1.268675806106e+01,1.275605612094e+01,-6.929805988574e-02
9.696797956438e-05,6.825175179464e+00,6.783086754611e+00,4.208842485360e-02,9.998222762571e+00,1.001753869195e+01,-1.931592937937e-02,1.268677469759e+01,1.275492878279e+01,-6.815408520413e-02
9.696997956438e-05,6.833138747760e+00,6.783081120585e+00,5.005762717432e-02,9.998160649602e+00,1.001743404976e+01,-1.927340015348e-02,1.268831896226e+01,1.275381571085e+01,-6.549674858851e-02
9.697197956438e-05,6.840912033638e+00,6.783075792311e+00,5.783624132772e-02,9.998300219373e+00,1.001733060933e+01,-1.903038995726e-02,1.269134399120e+01,1.275271873679e+01,-6.137474559263e-02
9.697397956438e-05,6.848436771412e+00,6.783070824518e+00,6.536594689464e-02,9.998635086243e+00,1.001722926096e+01,-1.859417471389e-02,1.269577079346e+01,1.275173709887e+01,-5.596630541066e-02
9.697597956438e-05,6.855685973964e+00,6.783066242343e+00,7.261973162166e-02,9.999159525663e+00,1.001713082435e+01,-1.797129868671e-02,1.270149615453e+01,1.275094077311e+01,-4.944461858478e-02
9.697797956438e-05,6.862649150587e+00,6.783062120971e+00,7.958702961655e-02,9.999875315577e+00,1.001703612758e+01,-1.716081199862e-02,1.270837348852e+01,1.275027924424e+01,-4.190575571781e-02
9.697997956438e-05,6.869278523994e+00,6.783058529434e+00,8.621999456029e-02,1.000077450816e+01,1.001694600416e+01,-1.617149599618e-02,1.271622363577e+01,1.274980652029e+01,-3.358288451814e-02
9.698197956438e-05,6.875550342453e+00,6.783055511308e+00,9.249483114511e-02,1.000184680797e+01,1.001686121492e+01,-1.501440695011e-02,1.272485444057e+01,1.274956714825e+01,-2.471270768429e-02
9.698397956438e-05,6.881436249888e+00,6.783053117299e+00,9.838313258909e-02,1.000308556351e+01,1.001678247448e+01,-1.369691097093e-02,1.273405362175e+01,1.274956769002e+01,-1.551406827130e-02
9.698597956438e-05,6.886910248664e+00,6.783051389467e+00,1.038588591973e-01,1.000447943939e+01,1.001671045591e+01,-1.223101652275e-02,1.274359621119e+01,1.274982717699e+01,-6.230965791799e-03
9.698797956438e-05,6.891949523116e+00,6.783050366544e+00,1.088991565729e-01,1.000601777392e+01,1.001664577203e+01,-1.062799811282e-02,1.275325084900e+01,1.275035217076e+01,2.898678234480e-03
9.698997956438e-05,6.896531297939e+00,6.783050081945e+00,1.134812159936e-01,1.000768833368e+01,1.001658898022e+01,-8.900646542481e-03,1.276278456729e+01,1.275114299489e+01,1.164157240931e-02
