frequency;user0 (gain);user1 (gain);user2 (gain);user3 (gain)
3173373.967498442;-0.09550176237156413;-12.436227464880412;4.471291065874236;7.869434636634613
3174104.747988631;-0.07853023959877639;-12.421050365121243;4.471252781757378;7.871267343765087
3174835.696766622;-0.06154295396269764;-12.405856759262125;4.471214508888589;7.873099296410836
3175566.813871167;-0.04453991802253212;-12.390646653481056;4.471176247259384;7.874930488199142
3176298.099341029;-0.02752114472162392;-12.37542005431602;4.471137996863759;7.876760912730637
3177029.553214981;-0.01048664765314113;-12.360176968921673;4.471099757692704;7.878590563575829
3177761.175531804;0.006563559240554415;-12.344917404822365;4.471061529739761;7.880419434323159
3178492.966330287;0.023629461413844075;-12.329641370105781;4.471023312996868;7.8822475185227585
3179224.925649229;0.04071104383967625;-12.314348873343175;4.470985107456344;7.884074809726508
3179957.053527439;0.05780829099114721;-12.29903992356806;4.470946913111412;7.885901301447795
3180689.350003732;0.07492118679192783;-12.283714530380443;4.470908729954105;7.887726987218265
3181421.815116935;0.09204971462975081;-12.268372703878125;4.470870557976908;7.889551860530968
3182154.448905881;0.10919385737549277;-12.253014454669929;4.4708323971726145;7.8913759148728015
3182887.251409415;0.1263535973205103;-12.237639793933266;4.470794247533231;7.8931991437205475
3183620.222666388;0.1435289162506482;-12.222248733325943;4.470756109052011;7.895021540524581
3184353.362715662;0.16071979532848613;-12.206841285133475;4.4707179817204725;7.8968430987414875
3185086.671596108;0.17792621521080554;-12.191417462110092;4.470679865531923;7.898663811788975
3185820.149346605;0.19514815596363455;-12.175977277598257;4.470641760479068;7.900483673082825
3186553.796006042;0.21238559702486048;-12.160520745561616;4.47060366655349;7.902302676032985
3187287.611613314;0.2296385173128856;-12.14504788045838;4.470565583748465;7.9041208140228
3188021.596207328;0.24690689508545693;-12.129558697399949;4.470527512055745;7.9059380804296655
3188755.749827;0.2641907080679522;-12.114053212005217;4.470489451468841;7.907754468604333
3189490.072511254;0.28148993330566774;-12.098531440569808;4.470451401979579;7.9095699718959
3190224.564299022;0.2988045472623386;-12.082993399949425;4.47041336358072;7.911384583631045
3190959.225229247;0.31613452576877155;-12.067439107634314;4.470375336264565;7.91319829713852
