time_s,filt_input,audio_opamp,audio_terminal,agc_opamp,d79_6_anode,agc_store,pin_bias,d79_1_feed
0.08034,0.00844322082,7.79974025,0.915453909,9.72041803,2.19601019,1.96853224,0.437108608,0.436792908
0.08036,0.00770507913,7.75069643,0.865696706,9.56216056,2.03782731,1.96851969,0.437253489,0.436936639
0.08038,0.00684542375,7.68795483,0.802287044,9.36138273,1.83720305,1.968507,0.437396695,0.437078701
0.0804,0.00587781194,7.61250495,0.726224957,9.12125096,1.59726473,1.9684943,0.43753825,0.43721912
0.08042,0.00481750353,7.52553668,0.638710004,8.84561022,1.32624003,1.96848159,0.437678173,0.437357915
0.08044,0.00368122021,7.42842149,0.541122256,8.53866408,1.20780785,1.968469,0.437816486,0.437495107
0.08046,0.00248688185,7.32269096,0.435000771,8.20534618,1.20200899,1.96845648,0.437953207,0.437630716
0.08048,0.00125332387,7.21001258,0.322019193,7.85092399,1.19875716,1.96844396,0.438088358,0.437764762
0.0805,2.33962183e-10,7.09216333,0.203959269,7.48096821,1.1965528,1.96843145,0.438221954,0.437897262
0.08052,-0.00125332341,6.97100169,0.082682829,7.10131288,1.19533692,1.96841893,0.438354016,0.438028236
0.08054,-0.0024868814,6.84843843,-0.0398975682,6.71794507,1.19507958,1.96840642,0.43848456,0.4381577
0.08056,-0.00368121978,6.7264064,-0.161848796,6.33691039,1.19577067,1.9683939,0.438613604,0.438285673
0.08058,-0.00481750312,6.60683008,-0.281247643,5.96421774,1.19741798,1.96838139,0.438741166,0.438412172
0.0806,-0.00587781156,6.49159525,-0.396211139,5.60574448,1.20004824,1.96836888,0.438867262,0.438537214
0.08062,-0.00684542341,6.38251921,-0.504926249,5.26714382,1.20371145,1.96835637,0.43899191,0.438660816
0.08064,-0.00770507883,6.28132217,-0.605678468,4.95375564,1.20848942,1.96834386,0.439115127,0.438782996
0.08066,-0.00844322057,6.18960008,-0.696878861,4.67052229,1.21451105,1.96833135,0.439236929,0.438903768
0.08068,-0.00904820766,6.10879946,-0.777089121,4.42191062,1.22197955,1.96831884,0.439357332,0.439023151
0.0807,-0.00951049912,6.04019462,-0.84504426,4.21184154,1.23122266,1.96830633,0.439476352,0.439141159
0.08072,-0.00982280433,5.98486753,-0.899672559,4.04362821,1.24279032,1.96829383,0.439594006,0.43925781
0.08074,-0.00998019804,5.94369074,-0.940112474,3.91992381,1.25765783,1.96828132,0.43971031,0.439373118
0.08076,-0.00998019807,5.91731365,-0.965726227,3.84267981,1.27767488,1.96826882,0.439825278,0.439487099
0.08078,-0.00982280442,5.90615227,-0.976109863,3.81311537,1.30657047,1.96825633,0.439938926,0.439599768
0.0808,-0.00951049927,5.91038261,-0.971099627,3.83169765,1.35182825,1.96824385,0.440051269,0.439711142
0.08082,-0.00904820786,5.92993794,-0.950774542,3.89813155,1.42571572,1.96823139,0.440162323,0.439821233
0.08084,-0.00844322082,5.96450986,-0.915455157,4.01136583,1.53985636,1.96821896,0.440272102,0.439930059
0.08086,-0.00770507913,6.01355313,-0.865698489,4.16961635,1.69803446,1.96820656,0.440380621,0.440037632
0.08088,-0.00684542375,6.07629432,-0.802289239,4.3703892,1.89865373,1.96819421,0.440487894,0.440143969
0.0809,-0.00587781194,6.15174394,-0.726227412,4.61051825,2.13858962,1.96818192,0.440593937,0.440249082
0.08092,-0.00481750353,6.23871212,-0.638712547,4.88615761,2.40969354,1.96817886,0.440698773,0.440352997
0.08094,-0.00368122021,6.33582741,-0.541124703,5.19311765,2.51740922,1.9685902,0.440803515,0.44045679
0.08096,-0.00248688185,6.4415582,-0.435002954,5.52642963,2.52167856,1.96927777,0.440911049,0.440563336
0.08098,-0.00125332387,6.554237,-0.322020952,5.88085833,2.52477657,1.97001276,0.441021884,0.440673153
0.081,-2.33931985e-10,6.67208681,-0.203960469,6.2508223,2.52712181,1.97078239,0.441136222,0.440786443
0.08102,0.00125332341,6.79324911,-0.0826833678,6.63048693,2.52876307,1.97157417,0.441254232,0.440903372
0.08104,0.0024868814,6.91581309,0.0398977527,7.01386456,2.52971997,1.97237529,0.441376014,0.44102404
0.08106,0.00368121978,7.03784586,0.161849723,7.39490896,2.52998847,1.97317291,0.441501592,0.441148468
0.08108,0.00481750312,7.1574229,0.281249286,7.76761064,2.52954263,1.97395429,0.441630904,0.441276598
0.0811,0.00587781156,7.27265838,0.396213428,8.12609163,2.52833362,1.97470704,0.441763805,0.441408284
0.08112,0.00684542341,7.38173496,0.504929077,8.46469826,2.52628538,1.97541928,0.44190006,0.441543294
0.08114,0.00770507883,7.4829324,0.605681696,8.77809026,2.52328613,1.97607989,0.44203935,0.441681313
0.08116,0.00844322057,7.57465473,0.696882324,9.06132506,2.51917278,1.97667871,0.442181277,0.441821943
0.08118,0.00904820766,7.65545541,0.777092645,9.3099357,2.51370304,1.97720674,0.442325366,0.441964716
0.0812,0.00951049912,7.72406014,0.845047666,9.52000134,2.50650348,1.97765644,0.44247108,0.442109099
0.08122,0.00982280433,7.77938695,0.899675679,9.68820903,2.49696792,1.97802204,0.44261783,0.442254508
0.08124,0.00998019804,7.82056331,0.940115159,9.81190593,2.48404571,1.97830015,0.442764994,0.442400327
0.08126,0.00998019807,7.84693984,0.965728357,9.88914105,2.46577577,1.97849079,0.442911942,0.442545929
0.08128,0.00982280442,7.85810059,0.976111357,9.91869578,2.43826065,1.97859966,0.443058071,0.442690718
0.0813,0.00951049927,7.85386957,0.971100444,9.90010367,2.39382753,1.97864209,0.443202864,0.442834179
0.08132,0.00904820786,7.83431357,0.950774684,9.83366048,2.32021917,1.9786448,0.443345974,0.442975967
0.08134,0.00844322082,7.79974102,0.915454673,9.72041784,2.20611209,1.97863415,0.443487268,0.443115948
0.08136,0.00770507913,7.75069721,0.865697469,9.56216037,2.04792905,1.97862152,0.443626742,0.443254119
0.08138,0.00684542375,7.68795561,0.802287806,9.36138254,1.84730451,1.97860878,0.443764424,0.443390508
0.0814,0.00587781194,7.61250573,0.726225719,9.12125075,1.60736403,1.97859601,0.44390034,0.443525141
0.08142,0.00481750353,7.52553746,0.638710765,8.84560001,1.33546494,1.97858323,0.444034515,0.443658043
0.08144,0.00368122021,7.42842226,0.541123021,8.53866791,1.20809965,1.97857057,0.444166972,0.443789237
0.08146,0.00248688185,7.32269174,0.435001534,8.205346,1.20200973,1.97855798,0.444297733,0.443918747
0.08148,0.00125332387,7.21001336,0.322019954,7.8509238,1.19875716,1.9785454,0.444426821,0.444046594
0.0815,2.33900899e-10,7.0921641,0.203960028,7.48096802,1.1965528,1.97853282,0.444554256,0.444172799
0.08152,-0.00125332341,6.97100247,0.082683587,7.10131269,1.19533691,1.97852024,0.444680061,0.444297385
0.08154,-0.0024868814,6.84843921,-0.0398968114,6.71794488,1.19507957,1.97850766,0.444804255,0.444420371
0.08156,-0.00368121978,6.72640717,-0.161848041,6.3369102,1.19577067,1.97849508,0.444926859,0.444541779
0.08158,-0.00481750312,6.60683086,-0.281246888,5.96421754,1.19741797,1.97848251,0.445047893,0.444661627
0.0816,-0.00587781156,6.49159602,-0.396210385,5.60574428,1.20004823,1.97846993,0.445167377,0.444779937
0.08162,-0.00684542341,6.38251999,-0.504925496,5.26714363,1.20371145,1.97845735,0.44528533,0.444896727
0.08164,-0.00770507883,6.28132295,-0.605677716,4.95375545,1.20848942,1.97844478,0.445401772,0.445012017
0.08166,-0.00844322057,6.18960085,-0.696878109,4.6705221,1.21451104,1.9784322,0.445516722,0.445125826
0.08168,-0.00904820766,6.10880023,-0.77708837,4.42191043,1.22197954,1.97841963,0.445630199,0.445238173
0.0817,-0.00951049912,6.04019539,-0.84504351,4.21184135,1.23122266,1.97840706,0.445742221,0.445349076
0.08172,-0.00982280433,5.9848683,-0.89967181,4.04362802,1.24279032,1.97839449,0.445852807,0.445458554
0.08174,-0.00998019804,5.94369151,-0.940111726,3.91992362,1.25765783,1.97838192,0.445961974,0.445566625
0.08176,-0.00998019807,5.91731443,-0.965725479,3.84267962,1.27767488,1.97836936,0.446069742,0.445673307
0.08178,-0.00982280442,5.90615304,-0.976109116,3.81311517,1.30657048,1.9783568,0.446176126,0.445778616
0.0818,-0.00951049927,5.91038338,-0.971098881,3.83169746,1.35182829,1.97834425,0.446281146,0.445882571
0.08182,-0.00904820786,5.92993871,-0.950773796,3.89813136,1.42571581,1.97833172,0.446384817,0.44598519
0.08184,-0.00844322082,5.96451063,-0.915454412,4.01136563,1.53985655,1.97831923,0.446487158,0.446086487
0.08186,-0.00770507913,6.0135539,-0.865697745,4.16961616,1.69803482,1.97830677,0.446588185,0.446186482
0.08188,-0.00684542375,6.07629509,-0.802288496,4.370389,1.89865436,1.97829435,0.446687914,0.44628519
0.0819,-0.00587781194,6.15174471,-0.726226669,4.61051808,2.13859234,1.97828199,0.446786363,0.446382628
0.08192,-0.00481750353,6.23871289,-0.638711806,4.88616806,2.41056588,1.97827704,0.446883556,0.44647882
0.08194,-0.00368122021,6.33582818,-0.541123967,5.1931152,2.52739522,1.97866889,0.446980599,0.446574834
0.08196,-0.00248688185,6.44155897,-0.435002217,5.52642943,2.53175698,1.9793562,0.447080659,0.446673818
0.08198,-0.00125332387,6.55423776,-0.322020215,5.88085813,2.53485494,1.98009112,0.447184332,0.446776379
0.082,-2.33867148e-10,6.67208758,-0.203959732,6.2508221,2.53720012,1.9808607,0.447291831,0.446882728
0.08202,0.00125332341,6.79324987,-0.082682631,6.63048673,2.53884131,1.9816524,0.447403334,0.44699304
0.08204,0.0024868814,6.91581386,0.0398984892,7.01386437,2.53979815,1.98245346,0.447518946,0.447107418
0.08206,0.00368121978,7.03784663,0.161850459,7.39490877,2.54006658,1.98325101,0.447638688,0.447225884
0.08208,0.00481750312,7.15742367,0.281250021,7.76761044,2.53962068,1.98403233,0.44776249,0.447348368
0.0821,0.00587781156,7.27265915,0.396214163,8.12609144,2.5384116,1.98478501,0.447890189,0.447474708
0.08212,0.00684542341,7.38173572,0.504929811,8.46469807,2.5363633,1.98549719,0.448021529,0.447604652
0.08214,0.00770507883,7.48293317,0.605682429,8.77809007,2.53336398,1.98615774,0.448156162,0.447737854
0.08216,0.00844322057,7.5746555,0.696883057,9.06132487,2.52925057,1.98675649,0.448293653,0.447873884
0.08218,0.00904820766,7.65545618,0.777093377,9.30993551,2.52378076,1.98728446,0.448433486,0.448012231
0.0822,0.00951049912,7.7240609,0.845048398,9.52000115,2.51658114,1.98773409,0.448575078,0.448152317
0.08222,0.00982280433,7.77938772,0.89967641,9.68820883,2.50704552,1.98809963,0.448717791,0.448293511
0.08224,0.00998019804,7.82056407,0.940115889,9.81190574,2.49412325,1.98837768,0.448860952,0.448435146
0.08226,0.00998019807,7.8469406,0.965729087,9.88914086,2.47585325,1.98856825,0.449003877,0.448576547
0.08228,0.00982280442,7.85810135,0.976112086,9.91869559,2.44833807,1.98867705,0.449145915,0.448717066
0.0823,0.00951049927,7.85387034,0.971101171,9.90010348,2.40390489,1.98871942,0.449286508,0.448856152
0.08232,0.00904820786,7.83431433,0.950775411,9.83366029,2.33029647,1.98872207,0.449425284,0.448993432
0.08234,0.00844322082,7.79974179,0.9154554,9.72041765,2.21618929,1.98871135,0.449562099,0.449128764
0.08236,0.00770507913,7.75069797,0.865698194,9.56216018,2.05800608,1.98869866,0.449696951,0.449262147
0.08238,0.00684542375,7.68795638,0.802288531,9.36138235,1.85738128,1.98868585,0.449829873,0.449393612
0.0824,0.00587781194,7.61250649,0.726226443,9.12125054,1.61743901,1.98867302,0.449960895,0.44952319
0.08242,0.00481750353,7.52553823,0.638711489,8.84559122,1.34483051,1.98866018,0.450090045,0.449650911
0.08244,0.00368122021,7.42842304,0.541123748,8.53867207,1.20844317,1.98864744,0.450217351,0.449776801
0.08246,0.00248688185,7.32269251,0.435002259,8.20534583,1.20201061,1.98863479,0.45034284,0.449900888
0.08248,0.00125332387,7.21001413,0.322020678,7.85092362,1.19875716,1.98862214,0.450466536,0.450023197
0.0825,2.33836062e-10,7.09216487,0.20396075,7.48096784,1.19655279,1.9886095,0.450588466,0.450143754
0.08252,-0.00125332341,6.97100323,0.0826843077,7.10131251,1.19533691,1.98859685,0.450708653,0.450262583
0.08254,-0.0024868814,6.84843997,-0.0398960918,6.71794469,1.19507957,1.98858421,0.450827122,0.450379708
0.08256,-0.00368121978,6.72640794,-0.161847322,6.33691001,1.19577067,1.98857157,0.450943896,0.450495153
0.08258,-0.00481750312,6.60683162,-0.281246171,5.96421736,1.19741797,1.98855892,0.451059,0.450608942
0.0826,-0.00587781156,6.49159679,-0.396209668,5.6057441,1.20004823,1.98854628,0.451172457,0.450721098
0.08262,-0.00684542341,6.38252075,-0.50492478,5.26714344,1.20371145,1.98853364,0.451284289,0.450831644
0.08264,-0.00770507883,6.28132371,-0.605677001,4.95375526,1.20848942,1.988521,0.451394519,0.450940603
0.08266,-0.00844322057,6.18960162,-0.696877395,4.67052191,1.21451104,1.98850836,0.451503169,0.451047996
0.08268,-0.00904820766,6.108801,-0.777087657,4.42191024,1.22197954,1.98849572,0.451610261,0.451153846
0.0827,-0.00951049912,6.04019616,-0.845042797,4.21184116,1.23122266,1.98848309,0.451715818,0.451258174
0.08272,-0.00982280433,5.98486906,-0.899671098,4.04362783,1.24279032,1.98847045,0.451819859,0.451361001
0.08274,-0.00998019804,5.94369227,-0.940111014,3.91992343,1.25765783,1.98845782,0.451922407,0.451462349
0.08276,-0.00998019807,5.91731519,-0.965724768,3.84267943,1.27767489,1.98844519,0.452023483,0.451562238
0.08278,-0.00982280442,5.9061538,-0.976108406,3.81311499,1.30657049,1.98843256,0.452123105,0.451660689
0.0828,-0.00951049927,5.91038414,-0.971098172,3.83169727,1.35182832,1.98841995,0.452221296,0.451757721
0.08282,-0.00904820786,5.92993947,-0.950773088,3.89813117,1.42571589,1.98840736,0.452318075,0.451853354
0.08284,-0.00844322082,5.96451139,-0.915453704,4.01136544,1.53985673,1.9883948,0.452413461,0.451947609
0.08286,-0.00770507913,6.01355467,-0.865697038,4.16961597,1.69803517,1.98838228,0.452507474,0.452040505
0.08288,-0.00684542375,6.07629585,-0.802287789,4.37038882,1.89865498,1.98836979,0.452600133,0.45213206
0.0829,-0.00587781194,6.15174547,-0.726225964,4.61051791,2.1385947,1.98835736,0.452691458,0.452222294
0.08292,-0.00481750353,6.23871365,-0.638711101,4.88617685,2.41127012,1.98835087,0.452781476,0.452311232
0.08294,-0.00368122021,6.33582893,-0.541123267,5.19311216,2.53733117,1.98872298,0.452871286,0.452399937
0.08296,-0.00248688185,6.44155972,-0.435001517,5.52642922,2.54181074,1.98940999,0.452964375,0.452491863
0.08298,-0.00125332387,6.55423852,-0.322019515,5.88085794,2.54490867,1.99014484,0.453061447,0.452587727
0.083,-2.33804975e-10,6.67208834,-0.203959031,6.25082191,2.54725378,1.99091435,0.453162726,0.452687751
0.08302,0.00125332341,6.79325063,-0.0826819307,6.63048654,2.54889491,1.99170599,0.4532684,0.452792118
0.08304,0.0024868814,6.91581462,0.0398991892,7.01386418,2.54985169,1.99250699,0.453378577,0.452900935
0.08306,0.00368121978,7.03784739,0.161851158,7.39490858,2.55012005,1.99330448,0.453493275,0.45301422
0.08308,0.00481750312,7.15742443,0.28125072,7.76761025,2.54967409,1.99408573,0.453612412,0.453131892
0.0831,0.00587781156,7.27265991,0.396214862,8.12609125,2.54846494,1.99483835,0.453735807,0.453253771
0.08312,0.00684542341,7.38173649,0.504930509,8.46469788,2.54641657,1.99555046,0.453863176,0.453379576
0.08314,0.00770507883,7.48293393,0.605683126,8.77808988,2.54341719,1.99621094,0.453994134,0.453508927
0.08316,0.00844322057,7.57465626,0.696883754,9.06132468,2.53930372,1.99680963,0.454128205,0.453641352
0.08318,0.00904820766,7.65545694,0.777094073,9.30993533,2.53383385,1.99733753,0.454264824,0.453776293
0.0832,0.00951049912,7.72406167,0.845049093,9.52000096,2.52663416,1.9977871,0.454403353,0.453913121
0.08322,0.00982280433,7.77938848,0.899677104,9.68820865,2.51709848,1.99815258,0.454543096,0.454051145
0.08324,0.00998019804,7.82056483,0.940116583,9.81190555,2.50417615,1.99843056,0.454683319,0.454189642
0.08326,0.00998019807,7.84694136,0.96572978,9.88914067,2.48590609,1.99862107,0.45482328,0.454327875
0.08328,0.00982280442,7.85810211,0.976112778,9.9186954,2.45839086,1.9987298,0.454962269,0.454465145
0.0833,0.00951049927,7.8538711,0.971101863,9.90010329,2.41395762,1.99877211,0.455099682,0.454600853
0.08332,0.00904820786,7.83431509,0.950776102,9.83366011,2.34034913,1.99877469,0.455235115,0.454734596
0.08334,0.00844322082,7.79974255,0.91545609,9.72041746,2.22624185,1.99876391,0.455368413,0.454866222
0.08336,0.00770507913,7.75069873,0.865698884,9.56216,2.06805848,1.99875116,0.455499579,0.454995732
0.08338,0.00684542375,7.68795714,0.802289219,9.36138216,1.86743341,1.99873828,0.45562865,0.455123165
0.0834,0.00587781194,7.61250725,0.726227131,9.12125034,1.62748964,1.99872538,0.455755663,0.455248556
0.08342,0.00481750353,7.52553899,0.638712177,8.84558415,1.35428339,1.99871248,0.455880649,0.45537194
0.08344,0.00368122021,7.4284238,0.54112444,8.53867693,1.20885168,1.99869967,0.456003642,0.455493348
0.08346,0.00248688185,7.32269327,0.435002949,8.20534566,1.20201166,1.99868695,0.456124673,0.455612813
0.08348,0.00125332387,7.21001489,0.322021365,7.85092344,1.19875715,1.99867424,0.456243773,0.455730366
0.0835,2.33773001e-10,7.09216563,0.203961436,7.48096765,1.19655279,1.99866153,0.456360971,0.455846035
0.08352,-0.00125332341,6.97100399,0.0826849927,7.10131232,1.1953369,1.99864882,0.456476297,0.455959852
0.08354,-0.0024868814,6.84844073,-0.0398954079,6.7179445,1.19507956,1.99863611,0.456589779,0.456071843
0.08356,-0.00368121978,6.7264087,-0.161846639,6.33690983,1.19577066,1.99862341,0.456701446,0.456182037
0.08358,-0.00481750312,6.60683238,-0.281245489,5.96421717,1.19741797,1.9986107,0.456811326,0.456290463
0.0836,-0.00587781156,6.49159755,-0.396208987,5.60574391,1.20004823,1.99859799,0.456919445,0.456397147
0.08362,-0.00684542341,6.38252151,-0.504924099,5.26714325,1.20371144,1.99858529,0.457025831,0.456502117
0.08364,-0.00770507883,6.28132447,-0.605676321,4.95375507,1.20848942,1.99857258,0.457130511,0.456605399
0.08366,-0.00844322057,6.18960237,-0.696876716,4.67052172,1.21451104,1.99855988,0.457233511,0.45670702
0.08368,-0.00904820766,6.10880175,-0.777086979,4.42191005,1.22197954,1.99854717,0.457334857,0.456807004
0.0837,-0.00951049912,6.04019692,-0.84504212,4.21184097,1.23122265,1.99853447,0.457434574,0.456905378
0.08372,-0.00982280433,5.98486982,-0.899670421,4.04362764,1.24279032,1.99852177,0.457532687,0.457002166
0.08374,-0.00998019804,5.94369303,-0.940110338,3.91992324,1.25765783,1.99850907,0.457629221,0.457097393
0.08376,-0.00998019807,5.91731595,-0.965724093,3.84267924,1.27767489,1.99849638,0.457724201,0.457191083
0.08378,-0.00982280442,5.90615456,-0.976107732,3.81311479,1.3065705,1.99848369,0.45781765,0.45728326
0.0838,-0.00951049927,5.9103849,-0.971097498,3.83169707,1.35182835,1.99847102,0.457909592,0.457373948
0.08382,-0.00904820786,5.92994023,-0.950772415,3.89813098,1.42571598,1.99845836,0.458000051,0.457463169
0.08384,-0.00844322082,5.96451215,-0.915453032,4.01136525,1.53985691,1.99844573,0.458089048,0.457550946
0.08386,-0.00770507913,6.01355542,-0.865696366,4.16961578,1.69803551,1.99843314,0.458176608,0.457637303
0.08388,-0.00684542375,6.07629661,-0.802287118,4.37038862,1.89865558,1.99842059,0.458262752,0.45772226
0.0839,-0.00587781194,6.15174623,-0.726225293,4.61051773,2.13859677,1.9984081,0.458347503,0.457805841
0.08392,-0.00481750353,6.2387144,-0.638710431,4.88618378,2.41186068,1.99840031,0.458430889,0.457888072
0.08394,-0.00368122021,6.33582968,-0.541122603,5.19310806,2.54720582,1.99875257,0.458514009,0.457970011
0.08396,-0.00248688185,6.44156048,-0.435000852,5.52642904,2.55183993,1.99943919,0.458600709,0.45805546
0.08398,-0.00125332387,6.55423928,-0.322018849,5.88085775,2.55493781,2.00017398,0.458691822,0.458145267
0.084,-2.33741915e-10,6.67208909,-0.203958366,6.25082172,2.55728286,2.00094342,0.458787585,0.458239664
0.08402,0.00125332341,6.79325139,-0.0826812654,6.63048635,2.55892392,2.001735,0.458888196,0.458338845
0.08404,0.0024868814,6.91581537,0.0398998542,7.01386399,2.55988063,2.00253593,0.458993767,0.458442919
0.08406,0.00368121978,7.03784815,0.161851823,7.39490839,2.56014894,2.00333336,0.459104309,0.458551898
0.08408,0.00481750312,7.15742518,0.281251385,7.76761007,2.55970291,2.00411455,0.459219726,0.458665686
0.0841,0.00587781156,7.27266066,0.396215525,8.12609107,2.5584937,2.0048671,0.459339813,0.458784081
0.08412,0.00684542341,7.38173724,0.504931172,8.46469769,2.55644527,2.00557915,0.459464253,0.458906767
0.08414,0.00770507883,7.48293468,0.605683789,8.7780897,2.55344582,2.00623957,0.45959262,0.459033327
0.08416,0.00844322057,7.57465701,0.696884416,9.0613245,2.54933228,2.00683819,0.459724385,0.459163237
0.08418,0.00904820766,7.65545769,0.777094734,9.30993514,2.54386235,2.00736602,0.459858929,0.459295886
0.0842,0.00951049912,7.72406242,0.845049753,9.52000078,2.5366626,2.00781553,0.459995549,0.45943058
0.08422,0.00982280433,7.77938923,0.899677764,9.68820846,2.52712685,2.00818094,0.460133481,0.459566565
0.08424,0.00998019804,7.82056559,0.940117242,9.81190537,2.51420446,2.00845886,0.460271922,0.459703047
0.08426,0.00998019807,7.84694212,0.965730438,9.88914049,2.49593435,2.0086493,0.460410059,0.459839226
0.08428,0.00982280442,7.85810287,0.976113436,9.91869522,2.46841906,2.00875797,0.460547118,0.459974336
0.0843,0.00951049927,7.85387185,0.97110252,9.9001031,2.42398577,2.00880021,0.460682439,0.460107726
0.08432,0.00904820786,7.83431585,0.950776759,9.83365992,2.35037721,2.00880273,0.460815585,0.460238962
0.08434,0.00844322082,7.7997433,0.915456746,9.72041728,2.23626983,2.00879188,0.460946389,0.460367877
0.08436,0.00770507913,7.75069949,0.865699539,9.56215981,2.0780863,2.00877907,0.461074858,0.46049448
0.08438,0.00684542375,7.68795789,0.802289874,9.36138198,1.87746097,2.00876613,0.461201035,0.460618814
0.0844,0.00587781194,7.612508,0.726227785,9.12125015,1.63751593,2.00875316,0.461324965,0.460740922
0.08442,0.00481750353,7.52553974,0.63871283,8.84557783,1.36385301,2.00874019,0.461446686,0.460860846
0.08444,0.00368122021,7.42842455,0.541125097,8.53868274,1.20934003,2.00872731,0.461566236,0.460978624
0.08446,0.00248688185,7.32269402,0.435003604,8.20534553,1.20201301,2.00871454,0.461683656,0.461094294
0.08448,0.00125332387,7.21001564,0.322022019,7.85092327,1.19875716,2.00870176,0.46179898,0.461207893
0.0845,2.3370994e-10,7.09216638,0.203962088,7.48096748,1.19655279,2.00868899,0.461912245,0.461319456
0.08452,-0.00125332341,6.97100474,0.0826856435,7.10131215,1.19533691,2.00867621,0.462023485,0.461429019
0.08454,-0.0024868814,6.84844148,-0.0398947582,6.71794433,1.19507957,2.00866344,0.462132735,0.461536616
0.08456,-0.00368121978,6.72640945,-0.16184599,6.33690965,1.19577067,2.00865067,0.462240028,0.461642281
0.08458,-0.00481750312,6.60683313,-0.281244841,5.96421699,1.19741797,2.00863789,0.462345399,0.461746046
0.0846,-0.00587781156,6.4915983,-0.39620834,5.60574373,1.20004823,2.00862512,0.462448879,0.461847945
0.08462,-0.00684542341,6.38252226,-0.504923453,5.26714307,1.20371145,2.00861235,0.462550501,0.46194801
0.08464,-0.00770507883,6.28132522,-0.605675675,4.95375489,1.20848942,2.00859958,0.462650297,0.462046272
0.08466,-0.00844322057,6.18960312,-0.696876071,4.67052154,1.21451104,2.00858681,0.462748298,0.462142762
0.08468,-0.00904820766,6.1088025,-0.777086334,4.42190987,1.22197954,2.00857405,0.462844534,0.462237511
0.0847,-0.00951049912,6.04019766,-0.845041476,4.21184079,1.23122266,2.00856128,0.462939036,0.462330548
0.08472,-0.00982280433,5.98487057,-0.899669778,4.04362746,1.24279033,2.00854852,0.463031834,0.462421904
0.08474,-0.00998019804,5.94369378,-0.940109696,3.91992306,1.25765784,2.00853575,0.463122956,0.462511607
0.08476,-0.00998019807,5.91731669,-0.965723452,3.84267906,1.2776749,2.008523,0.463212432,0.462599685
0.08478,-0.00982280442,5.90615531,-0.976107091,3.81311461,1.30657052,2.00851024,0.463300289,0.462686167
0.0848,-0.00951049927,5.91038564,-0.971096858,3.8316969,1.35182839,2.0084975,0.463386556,0.46277108
0.08482,-0.00904820786,5.92994098,-0.950771775,3.8981308,1.42571607,2.00848478,0.463471259,0.462854451
0.08484,-0.00844322082,5.96451289,-0.915452393,4.01136507,1.5398571,2.00847209,0.463554427,0.462936307
0.08486,-0.00770507913,6.01355617,-0.865695728,4.1696156,1.69803585,2.00845944,0.463636084,0.463016674
0.08488,-0.00684542375,6.07629735,-0.802286481,4.37038845,1.89865618,2.00844682,0.463716258,0.463095579
0.0849,-0.00587781194,6.15174698,-0.726224656,4.61051756,2.13859861,2.00843426,0.463794974,0.463173046
0.08492,-0.00481750353,6.23871515,-0.638709796,4.88618985,2.41231072,2.00842546,0.463872264,0.463249106
0.08494,-0.00368122021,6.33583043,-0.541121973,5.19310328,2.55701807,2.00875771,0.463949226,0.463324813
0.08496,-0.00248688185,6.44156122,-0.435000221,5.52642885,2.56184457,2.00944386,0.464030106,0.463404353
0.08498,-0.00125332387,6.55424002,-0.322018217,5.88085756,2.56494244,2.01017859,0.464115897,0.463488735
0.085,-2.33677966e-10,6.67208984,-0.203957734,6.25082153,2.56728742,2.01094797,0.464206847,0.4635782
0.08502,0.00125332341,6.79325213,-0.0826806336,6.63048617,2.56892842,2.01173949,0.464303165,0.463672953
0.08504,0.0024868814,6.91581612,0.0399004857,7.01386381,2.56988506,2.01254035,0.464404963,0.463773104
0.08506,0.00368121978,7.03784889,0.161852454,7.39490821,2.5701533,2.01333771,0.464512246,0.463878655
0.08508,0.00481750312,7.15742593,0.281252015,7.76760989,2.56970721,2.01411884,0.464624899,0.463989495
0.0851,0.00587781156,7.27266141,0.396216155,8.12609089,2.56849793,2.01487132,0.464742688,0.46410539
0.08512,0.00684542341,7.38173798,0.504931802,8.46469751,2.56644944,2.01558331,0.464865256,0.464225989
0.08514,0.00770507883,7.48293543,0.605684418,8.77808952,2.56344993,2.01624366,0.464992127,0.464350823
0.08516,0.00844322057,7.57465776,0.696885044,9.06132432,2.55933633,2.01684222,0.465122715,0.464479314
0.08518,0.00904820766,7.65545844,0.777095362,9.30993496,2.55386633,2.01736999,0.465256333,0.464610784
0.0852,0.00951049912,7.72406316,0.845050381,9.5200006,2.54666652,2.01781943,0.465392204,0.464744469
0.08522,0.00982280433,7.77938998,0.899678391,9.68820828,2.53713071,2.01818479,0.465529488,0.46487954
0.08524,0.00998019804,7.82056633,0.940117868,9.81190519,2.52420826,2.01846264,0.465667299,0.465015125
0.08526,0.00998019807,7.84694286,0.965731063,9.88914031,2.50593809,2.01865302,0.465804746,0.465150345
0.08528,0.00982280442,7.85810361,0.97611406,9.91869504,2.47842274,2.01876162,0.46594098,0.465284365
0.0853,0.00951049927,7.8538726,0.971103144,9.90010293,2.4339894,2.0188038,0.46607528,0.465416474
0.08532,0.00904820786,7.83431659,0.950777382,9.83365974,2.36038077,2.01880625,0.466207169,0.465546198
0.08534,0.00844322082,7.79974404,0.915457368,9.7204171,2.24627329,2.01879534,0.46633647,0.465673362
0.08536,0.00770507913,7.75070023,0.865700161,9.56215963,2.0880896,2.01878246,0.466463193,0.465797977
0.08538,0.00684542375,7.68795863,0.802290495,9.3613818,1.88746403,2.01876945,0.466587392,0.465920098
